1	191
1	352
1	610
1	613
1	760
1	879
1	913
1	923
1	942
1	989
2	219
2	221
2	327
2	615
2	644
2	683
2	794
2	869
2	877
2	974
3	84
3	793
3	798
3	808
3	847
3	868
3	875
3	910
3	935
3	983
4	322
4	398
4	563
4	621
4	753
4	772
4	819
4	853
4	970
4	994
5	67
5	306
5	641
5	694
5	752
5	756
5	922
5	947
5	987
5	995
6	115
6	208
6	264
6	292
6	314
6	756
6	800
6	857
6	999
6	1000
7	190
7	663
7	699
7	858
7	880
7	911
7	913
7	942
7	943
7	978
8	337
8	499
8	626
8	760
8	851
8	893
8	915
8	937
8	978
8	989
9	404
9	531
9	676
9	722
9	726
9	770
9	830
9	846
9	927
9	948
10	38
10	132
10	322
10	362
10	606
10	670
10	815
10	886
10	950
10	992
11	234
11	310
11	444
11	503
11	543
11	557
11	629
11	630
11	915
11	916
12	276
12	356
12	410
12	566
12	581
12	633
12	672
12	684
12	693
12	702
13	123
13	211
13	229
13	294
13	305
13	680
13	773
13	825
13	881
13	971
14	37
14	98
14	328
14	399
14	513
14	555
14	713
14	836
14	957
14	971
15	19
15	296
15	534
15	694
15	738
15	789
15	862
15	931
15	934
15	979
16	111
16	529
16	625
16	709
16	711
16	804
16	850
16	914
16	931
16	948
17	447
17	619
17	718
17	878
17	891
17	928
17	941
17	963
17	979
17	991
18	109
18	224
18	234
18	275
18	447
18	630
18	841
18	903
18	966
18	995
19	15
19	187
19	622
19	738
19	815
19	842
19	901
19	920
19	953
19	982
20	69
20	361
20	818
20	831
20	871
20	885
20	899
20	908
20	975
20	993
21	116
21	158
21	341
21	377
21	381
21	415
21	723
21	826
21	969
21	989
22	418
22	428
22	440
22	626
22	662
22	848
22	892
22	915
22	933
22	965
23	165
23	178
23	227
23	520
23	782
23	813
23	861
23	865
23	919
23	967
24	64
24	83
24	442
24	462
24	666
24	799
24	802
24	820
24	964
24	980
25	228
25	485
25	499
25	502
25	522
25	594
25	662
25	839
25	848
25	948
26	82
26	153
26	185
26	406
26	450
26	720
26	823
26	902
26	912
26	970
27	181
27	303
27	564
27	696
27	715
27	862
27	878
27	891
27	896
27	973
28	143
28	324
28	496
28	515
28	655
28	690
28	836
28	936
28	964
28	980
29	608
29	698
29	742
29	746
29	749
29	816
29	951
29	962
29	977
29	996
30	269
30	658
30	713
30	767
30	784
30	871
30	898
30	920
30	930
30	953
31	306
31	480
31	694
31	735
31	841
31	892
31	922
31	947
31	995
31	998
32	37
32	217
32	370
32	501
32	517
32	686
32	760
32	796
32	931
32	963
33	157
33	168
33	216
33	520
33	607
33	705
33	857
33	963
33	997
33	999
34	253
34	334
34	472
34	850
34	882
34	919
34	937
34	955
34	988
34	989
35	423
35	456
35	499
35	539
35	673
35	781
35	804
35	883
35	965
35	973
36	424
36	694
36	723
36	727
36	767
36	871
36	883
36	930
36	947
36	995
37	14
37	32
37	40
37	359
37	420
37	541
37	838
37	881
37	888
37	971
38	10
38	87
38	317
38	425
38	640
38	765
38	766
38	961
38	989
38	998
39	133
39	148
39	227
39	660
39	744
39	752
39	757
39	861
39	961
39	966
40	37
40	123
40	193
40	298
40	328
40	386
40	483
40	611
40	825
40	881
41	192
41	571
41	625
41	798
41	804
41	827
41	875
41	917
41	935
41	983
42	191
42	200
42	261
42	392
42	400
42	739
42	824
42	828
42	931
42	945
43	179
43	505
43	580
43	582
43	588
43	750
43	756
43	842
43	866
43	971
44	121
44	472
44	536
44	546
44	612
44	748
44	823
44	860
44	927
44	970
45	72
45	527
45	617
45	648
45	687
45	750
45	951
45	960
45	985
45	997
46	102
46	489
46	568
46	668
46	741
46	758
46	897
46	937
46	955
46	987
47	170
47	309
47	344
47	719
47	851
47	884
47	958
47	963
47	976
47	997
48	451
48	698
48	747
48	900
48	908
48	911
48	929
48	937
48	960
48	975
49	187
49	422
49	532
49	625
49	691
49	716
49	883
49	925
49	939
49	944
50	736
50	815
50	837
50	854
50	858
50	880
50	889
50	911
50	913
50	942
51	199
51	281
51	738
51	753
51	792
51	834
51	896
51	926
