1	1346
1	1992
1	2129
1	2686
1	2784
1	3028
1	3069
1	3095
1	3584
1	3659
2	2821
2	3141
2	3324
2	3658
2	3871
2	4122
2	4231
2	4399
2	4464
2	4725
3	1364
3	1772
3	3123
3	3588
3	4307
3	4309
3	4325
3	4503
3	4600
3	4687
4	1592
4	2544
4	3320
4	3694
4	3725
4	3888
4	4238
4	4243
4	4438
4	4591
5	450
5	1573
5	3363
5	4069
5	4371
5	4505
5	4770
5	4868
5	4963
5	4974
6	1403
6	2247
6	2306
6	2565
6	3115
6	3589
6	3973
6	4351
6	4394
6	4701
7	749
7	1025
7	1731
7	1782
7	3984
7	4083
7	4311
7	4441
7	4451
7	4623
8	1840
8	3254
8	3629
8	3653
8	4085
8	4396
8	4509
8	4613
8	4681
8	4895
9	3168
9	3645
9	3854
9	4177
9	4334
9	4365
9	4385
9	4453
9	4507
9	4922
10	2022
10	2128
10	2693
10	2786
10	2816
10	2866
10	2905
10	3614
10	4389
10	4466
11	2955
11	3167
11	4024
11	4098
11	4226
11	4558
11	4717
11	4784
11	4863
11	4999
12	1130
12	1413
12	1928
12	1958
12	2579
12	2616
12	2747
12	3049
12	3544
12	4600
13	1280
13	1494
13	1780
13	2523
13	2593
13	2937
13	3083
13	3427
13	3722
13	4537
14	1809
14	1993
14	3071
14	3141
14	3290
14	3871
14	4122
14	4172
14	4231
14	4399
15	391
15	882
15	1461
15	2188
15	3702
15	3811
15	3985
15	4169
15	4842
15	4992
16	1132
16	2369
16	3958
16	4059
16	4184
16	4289
16	4481
16	4561
16	4583
16	4847
17	2713
17	3250
17	3670
17	4209
17	4215
17	4304
17	4494
17	4545
17	4676
17	4800
18	1594
18	2411
18	3425
18	3840
18	3899
18	4334
18	4565
18	4740
18	4816
18	4985
19	30
19	3303
19	3384
19	3537
19	3564
19	3663
19	4333
19	4459
19	4520
19	4624
20	960
20	1322
20	1702
20	1758
20	2317
20	3800
20	4202
20	4718
20	4898
20	4936
21	1262
21	2250
21	2837
21	3694
21	3740
21	4112
21	4238
21	4243
21	4438
21	4591
22	604
22	1698
22	1949
22	2044
22	4046
22	4296
22	4415
22	4514
22	4621
22	4663
23	1797
23	3595
23	3700
23	4292
23	4377
23	4568
23	4620
23	4802
23	4813
23	4865
24	46
24	2036
24	2099
24	3100
24	3292
24	4161
24	4690
24	4820
24	4886
24	4887
25	707
25	1065
25	1386
25	1831
25	3630
25	4052
25	4341
25	4534
25	4776
25	4801
26	292
26	833
26	2916
26	2970
26	3060
26	3257
26	3356
26	4740
26	4816
26	4985
27	1811
27	2746
27	3581
27	3885
27	4573
27	4612
27	4642
27	4955
27	4975
27	4984
28	1387
28	1649
28	1922
28	2645
28	2698
28	3660
28	4285
28	4566
28	4675
28	4782
29	2126
29	2689
29	3036
29	3355
29	4008
29	4702
29	4777
29	4837
29	4838
29	4871
30	19
30	72
30	1747
30	2997
30	3234
30	3384
30	4333
30	4384
30	4459
30	4624
31	2720
31	3168
31	3411
31	3440
31	3515
31	3645
31	3742
31	4365
31	4385
31	4507
32	1607
32	2113
32	2296
32	2670
32	3178
32	3328
32	3627
32	3926
32	3996
32	4641
33	2499
33	3595
33	3700
33	4377
33	4554
33	4602
33	4771
33	4802
33	4813
33	4865
34	466
34	785
34	833
34	861
34	2886
34	3306
34	4070
34	4106
34	4178
34	4189
35	1521
35	1694
35	2932
35	3768
35	3801
35	3941
35	4005
35	4478
35	4617
35	4825
36	565
36	782
36	3264
36	3301
36	3422
36	3540
36	3935
36	3956
36	4016
36	4228
37	243
37	2474
37	2508
37	2544
37	2564
37	3551
37	4151
37	4626
37	4753
37	4846
38	190
38	3249
38	3364
38	3866
38	3898
38	4120
38	4144
38	4509
38	4881
38	4895
39	326
39	2037
39	2698
39	2781
39	2839
39	3357
39	3660
39	3717
39	4284
39	4850
40	1557
40	2432
40	3309
40	3623
40	4525
40	4581
40	4655
40	4741
40	4815
40	4937
41	356
41	1620
41	3276
41	3322
41	3809
41	3826
41	4053
41	4276
41	4744
41	4941
42	96
42	122
42	2446
42	2571
42	2635
42	3274
42	3782
42	4503
42	4649
42	4867
43	77
43	966
43	2656
43	3197
43	3347
43	3367
43	3887
43	3917
43	3991
43	4109
44	762
44	3480
44	3938
44	4048
44	4079
44	4218
44	4472
44	4479
44	4532
44	4988
45	78
45	488
45	2251
45	2702
45	3010
45	3641
45	4176
45	4450
45	4703
45	4965
46	24
46	2318
46	3914
46	4088
46	4262
46	4690
46	4820
46	4861
46	4886
46	4950
47	2792
47	4067
47	4250
47	4301
47	4667
47	4716
47	4826
47	4891
47	4972
47	4991
48	3647
48	3719
48	4389
48	4469
48	4667
48	4826
48	4891
48	4905
48	4972
48	4991
49	224
49	601
49	980
49	2554
49	3537
49	3564
49	4333
49	4384
49	4624
49	4676
50	1600
50	2084
50	2112
50	2635
50	3274
50	3323
50	4075
50	4499
50	4649
50	4867
51	2891
51	2971
51	3204
51	3466
51	3477
51	4340
51	4353
51	4370
51	4413
51	4439
52	1935
52	2342
52	2595
52	2639
52	3958
52	4583
52	4734
52	4796
52	4847
52	4914
53	330
53	2687
53	2803
53	3047
53	3096
53	3186
53	3690
53	4086
53	4320
53	4501
54	1692
54	3328
54	3376
54	3408
54	4206
54	4224
54	4236
54	4300
54	4393
54	4876
55	274
55	1201
55	1321
55	2203
55	2634
55	3082
55	3772
55	3785
55	4854
55	4979
56	402
56	517
56	1030
56	1412
56	2668
56	4161
56	4187
56	4281
56	4470
56	4787
57	1787
57	2327
57	2539
57	3107
57	3281
57	3610
57	3676
57	3695
57	3841
57	4428
58	2697
58	3155
58	3199
58	3221
58	3230
58	3301
58	3974
58	4175
58	4344
58	4924
59	144
59	3345
59	3893
59	4002
59	4237
59	4254
59	4637
59	4835
59	4925
59	4939
60	824
60	2134
60	3311
60	3586
60	4869
60	4877
60	4898
60	4936
60	4960
60	4973
61	2736
61	4250
61	4482
61	4572
61	4636
61	4667
61	4751
61	4905
61	4972
61	4991
62	2004
62	2334
62	2776
62	2928
62	3226
62	3557
62	3615
62	3829
62	4082
62	4165
63	1692
63	2073
63	2496
63	3374
63	3712
63	3998
63	4206
63	4285
63	4461
63	4876
64	345
64	1288
64	1407
64	2806
64	2810
64	3642
64	3646
64	3705
64	3808
64	4650
65	1576
65	3348
65	3504
65	3794
65	4150
65	4559
65	4560
65	4758
65	4797
65	4948
66	459
66	643
66	942
66	4010
66	4063
66	4386
66	4437
66	4506
66	4812
66	4870
67	1856
67	1875
67	2921
67	3325
67	3780
67	3911
67	4335
67	4704
67	4914
67	4989
68	1367
68	2195
68	3204
68	3466
68	3940
68	4340
68	4353
68	4370
68	4413
68	4439
69	623
69	2377
69	2597
69	3193
69	3339
69	3430
69	3507
69	3661
69	3714
69	3744
70	1278
70	1825
70	2509
70	2797
70	3332
70	3461
70	3633
70	3840
70	4740
70	4985
71	2654
71	3724
71	3855
71	4036
71	4043
71	4121
71	4198
71	4322
71	4372
71	4402
72	30
72	1137
72	1678
72	2432
72	2443
72	3424
72	3501
72	4071
72	4346
72	4610
73	1225
