1	283 617 1704 
2	292 605 1266 
3	384 902 966 
4	440 532 961 
5	1983 
6	1586 
7	1893 
8	1018 
9	1576 
10	762 
11	664 1123 1687 
12	1793 
13	46 1563 1988 
14	633 906 1465 
15	1701 
16	519 1491 1535 
17	673 
18	504 1305 1669 
19	326 765 1537 
20	1842 
21	226 792 1742 
22	73 589 809 
23	1734 
24	497 944 1396 
25	883 885 1247 
26	643 
27	522 
28	1702 
29	456 
30	627 1604 1892 
31	11 288 681 
32	303 551 1553 
33	146 508 1802 
34	119 906 1971 
35	1421 1759 1789 
36	1780 
37	793 
38	408 
39	2002 
40	129 
41	10 
42	900 
43	330 1119 1455 
44	1786 
45	799 
46	418 
47	227 
48	396 1340 1907 
49	1408 
50	275 
51	34 100 348 
52	865 1008 1438 
53	706 727 862 
54	1038 
55	1621 
56	730 
57	886 
58	757 828 1376 
59	1557 1736 1991 
60	802 
61	69 403 576 
62	346 1093 1729 
63	485 663 730 
64	542 840 2012 
65	355 
66	1613 
67	852 
68	872 
69	1441 
70	1244 1434 1723 
71	613 
72	1596 
73	1921 
74	800 1158 1610 
75	160 1190 1411 
76	134 498 1928 
77	1190 
78	444 
79	222 1074 1459 
80	798 823 1128 
81	559 
82	214 1059 1861 
83	1339 
84	1103 
85	1634 
86	784 1236 1587 
87	915 1115 1260 
88	522 1435 1603 
89	723 
90	273 771 1237 
91	1012 
92	334 
93	152 
94	1623 1718 1855 
95	337 
96	452 
97	267 
98	125 1305 1619 
99	799 
100	1555 
101	294 
102	837 882 1793 
103	67 460 1841 
104	198 1208 1266 
105	1681 
106	519 1758 1944 
107	462 784 1862 
108	614 1166 1446 
109	1119 
110	71 
111	132 
112	1160 1192 1533 
113	380 973 1163 
114	22 313 793 
115	1162 
116	424 
117	1760 
118	1356 
119	564 
120	1228 1596 1739 
121	751 1537 1905 
122	46 1308 1827 
123	378 522 1824 
124	421 
125	195 
126	2000 
127	363 417 1111 
128	1063 1449 1907 
129	1137 
130	528 
131	28 574 1191 
132	236 775 1175 
133	1689 
134	1588 
135	136 382 1410 
136	532 802 1417 
137	153 519 1378 
138	1961 
139	286 
140	1484 
141	521 
142	1690 
143	310 
144	41 380 1691 
145	1833 
146	900 1725 1951 
147	1818 
148	51 297 1806 
149	14 172 1408 
150	640 978 1573 
151	46 
152	897 994 1606 
153	232 471 908 
154	1909 
155	830 
156	345 450 1337 
157	1885 
158	1354 
159	774 1633 1903 
160	1208 
161	1548 
162	616 1321 1582 
163	504 673 1457 
164	618 
165	318 937 1643 
166	1589 
167	1310 1435 1770 
168	584 686 1114 
169	52 531 1548 
170	1903 
171	522 1474 1606 
172	1081 
173	131 267 972 
174	1581 
175	1054 
176	878 1629 1700 
177	248 814 994 
178	826 
179	83 309 1087 
180	314 413 504 
181	126 194 293 
182	1505 
183	1928 
184	216 
185	117 920 1558 
186	953 
187	549 
188	705 
189	607 1161 1908 
190	727 
191	1262 1544 1659 
192	12 
193	764 771 1080 
194	696 823 1805 
195	606 1414 1709 
196	41 238 1216 
197	539 977 1866 
198	1263 
199	1354 
200	200 
201	1707 
202	1379 
203	88 762 1820 
204	1697 
205	198 
206	699 784 1969 
207	943 1013 1189 
208	115 199 553 
209	25 579 628 
210	573 
211	36 46 1426 
212	734 
213	1380 
214	435 1861 1973 
215	1481 
216	20 451 1406 
217	1227 
218	1044 1849 1991 
219	434 653 935 
220	2000 
221	380 
222	232 1081 1580 
223	1232 
224	263 1132 1338 
225	267 
226	1533 
227	1307 
228	676 
229	842 955 1965 
230	484 
231	1054 
232	1950 
233	919 
234	863 958 1873 
235	55 
236	302 
237	102 
238	1300 1816 1988 
239	1352 
240	1179 
241	579 
242	846 
243	1368 
244	1469 1520 1614 
245	49 1058 1882 
246	1749 
247	845 
248	452 1440 1927 
249	605 
250	209 
251	192 535 1251 
252	440 600 1560 
253	1510 
254	565 
255	1604 
256	719 1173 1448 
257	1589 
258	502 
259	2003 
260	631 1458 1961 
261	660 774 1271 
262	608 1278 1414 
263	937 
264	995 1582 1997 
265	587 850 1518 
266	626 923 1493 
267	64 1521 1879 
268	121 823 1005 
269	1019 1362 1984 
270	965 1164 1725 
271	283 
272	1665 
273	1265 
274	907 
275	589 1226 1864 
276	130 
277	258 716 1672 
278	276 
279	788 
280	1851 
281	1106 
282	378 605 1400 
283	183 291 518 
284	1446 
285	970 
286	121 442 979 
287	1177 
288	1690 
289	280 1699 1935 
290	373 
291	971 
292	1322 
293	1663 
294	1998 
295	97 947 1515 
296	1078 
297	134 
298	1688 
299	288 1509 1897 
300	1118 
301	2 
302	1582 
303	650 867 1334 
304	697 831 1613 
305	1684 
306	366 
307	649 1661 1685 
308	201 
309	1452 
310	1525 
311	939 
312	130 
313	68 945 1180 
314	253 
315	1014 
316	267 
317	784 1160 1217 
318	1584 
319	905 
320	323 1570 1712 
321	155 1268 1446 
322	897 
323	469 892 1633 
324	590 1740 1907 
325	1389 
326	1278 
327	230 1587 1836 
328	493 
329	556 1573 1593 
330	288 952 1462 
331	1259 1601 1996 
332	1166 
333	685 1430 1519 
334	1268 
335	413 1535 1714 
336	1748 
337	253 654 1555 
338	493 1666 1896 
339	539 705 1143 
340	349 895 1447 
341	1452 
342	639 
343	485 
344	727 821 1290 
345	1623 
346	205 
347	223 399 1325 
348	779 1824 1998 
349	210 1362 1728 
350	76 92 602 
351	887 898 1637 
352	178 381 1459 
353	1050 
354	173 
355	1521 
356	531 
357	1139 
358	1068 
359	611 924 1612 
360	1803 
361	978 
362	12 1117 1792 
363	78 943 1525 
364	75 
365	357 537 656 
366	376 1931 2011 
367	1047 
368	100 400 1119 
369	350 
370	329 690 1457 
371	719 1257 1878 
372	234 539 1661 
373	124 719 971 
374	688 700 1676 
375	577 
376	124 567 1731 
377	1453 
378	90 631 1933 
379	1175 1387 1412 
380	1968 
381	71 510 1918 
382	1076 
383	1624 
384	58 200 736 
385	1002 
386	1476 
387	1730 
388	1039 1424 1535 
389	253 
390	1084 1285 1773 
391	143 382 947 
392	670 927 1847 
393	171 
394	1175 
395	131 
396	525 
397	784 
398	67 882 1964 
399	363 1232 1838 
400	1709 
401	1104 
402	740 
403	859 
404	717 1035 1842 
405	1030 
406	1305 1740 1894 
407	545 
408	227 639 1596 
409	569 
410	734 
411	1052 1463 1586 
412	639 
413	1398 
414	724 1205 1222 
415	1023 
416	1995 
417	373 
418	531 604 1297 
419	159 1461 1695 
420	267 
421	483 
422	1261 
423	334 815 884 
424	1087 1329 1725 
425	229 842 860 
426	913 
427	1607 
428	232 
429	1205 
430	94 269 1628 
431	1093 1260 1506 
432	634 908 1173 
433	1208 1642 1805 
434	1786 
435	736 
436	257 
437	1606 
438	530 
439	358 
440	878 912 934 
441	107 
442	613 
443	884 1377 1972 
444	1036 1112 1322 
445	144 947 1813 
446	632 952 1647 
447	171 947 1651 
448	654 1506 1940 
449	318 339 396 
450	442 552 940 
451	203 491 1064 
452	363 
453	566 2000 2008 
454	846 1492 1657 
455	543 616 1966 
456	1666 
457	1601 
458	205 314 556 
459	1070 
460	1755 
461	192 1079 1454 
462	156 
463	476 
464	1173 
465	22 318 1050 
466	431 
467	407 550 1129 
468	156 364 1487 
469	92 1277 1374 
470	5 697 1159 
471	1659 1957 1998 
472	1031 1736 1782 
473	164 480 1111 
474	1610 
475	357 
476	413 1407 1875 
477	360 
478	279 705 1894 
479	8 
480	543 686 975 
481	68 
482	856 
483	1356 
484	33 584 1588 
485	1638 
486	1474 
487	229 1180 1280 
488	27 
489	390 
490	520 1738 1818 
491	501 635 1351 
492	1986 
493	17 682 1637 
494	792 1243 1297 
495	1035 
496	834 1242 1334 
497	211 1291 1620 
498	812 
499	188 498 1225 
500	491 
501	78 238 522 
502	1663 
503	315 709 1322 
504	620 627 1661 
505	1453 
506	401 
507	1378 
508	1952 
509	431 1027 1463 
510	1359 1676 1739 
511	37 1184 1947 
512	131 465 1899 
513	515 905 1322 
514	583 1496 1944 
515	288 541 1894 
516	438 781 1604 
517	1623 
518	7 
519	185 1350 1770 
520	1075 1320 1971 
521	101 171 725 
522	954 
523	540 
524	195 212 390 
525	68 1938 1989 
526	1608 
527	1986 
528	625 
529	457 1051 1454 
530	612 1220 1789 
531	539 1365 1657 
532	1107 1634 1702 
533	1911 
534	615 1395 1825 
535	547 
536	188 440 659 
537	177 1410 1968 
538	910 1586 1593 
539	641 
540	109 646 1510 
541	1130 
542	1092 1957 1997 
543	403 
544	454 520 1826 
545	222 656 1682 
546	1368 
547	894 
548	458 
549	1731 
550	956 1368 1548 
551	1158 
552	448 775 1523 
553	59 
554	356 1632 1933 
555	598 943 1077 
556	1719 
557	583 
558	55 685 1955 
559	552 855 1438 
560	1523 
561	1617 
562	491 
563	55 311 1024 
564	862 
565	512 663 1770 
566	898 
567	219 1438 1606 
568	609 618 1429 
569	89 1235 1469 
570	348 524 1282 
571	1494 
572	332 824 1066 
573	589 
574	451 1411 1695 
575	1991 
576	90 505 1715 
577	80 1253 1650 
578	1110 
579	435 454 1523 
580	1301 1691 1791 
581	1630 
582	795 880 1785 
583	100 862 1710 
584	139 
585	487 532 951 
586	1126 
587	502 
588	239 
589	596 1329 1593 
590	457 
591	1066 1210 1866 
592	892 
593	82 94 185 
594	137 213 1098 
595	454 
596	92 627 1146 
597	1139 
598	679 1551 2002 
599	1460 
600	1760 
601	892 
602	251 
603	229 331 361 
604	784 
605	714 1352 1775 
606	23 271 1611 
607	1042 1294 1525 
608	1615 
609	460 1680 1777 
610	412 1294 1858 
611	78 269 1574 
612	37 1573 1813 
613	278 624 1346 
614	1793 
615	771 925 1140 
616	887 
617	415 1937 2006 
618	632 
619	234 
620	315 1551 1840 
621	97 190 971 
622	1436 
623	389 632 1439 
624	34 663 1470 
625	419 1009 1567 
626	29 507 955 
627	1307 1563 1816 
628	459 471 1608 
629	3 
630	970 
631	818 
632	779 1257 1807 
633	381 661 739 
634	627 
635	803 1136 1942 
636	96 455 1097 
637	320 616 1848 
638	318 544 1373 
639	274 461 1190 
640	992 
641	382 823 1074 
642	1101 
643	1785 
644	1589 
645	1589 
646	860 
647	1912 
648	730 
649	187 238 1596 
650	1494 
651	425 433 1706 
652	729 737 1534 
653	559 779 793 
654	362 
655	1805 
656	617 
657	923 964 1872 
658	438 504 1958 
659	1863 
660	441 1541 1703 
661	293 
662	1758 
663	955 
664	1558 
665	37 104 1927 
666	433 566 1838 
667	646 972 1847 
668	1045 1140 1520 
669	481 
670	1955 
671	1588 
672	1315 1526 1669 
673	830 
674	725 
675	389 507 1992 
676	53 532 1449 
677	1050 1249 1739 
678	88 1142 1827 
679	1875 
680	135 
681	778 
682	1040 
683	360 1191 1851 
684	1123 
685	355 712 1015 
686	208 425 930 
687	29 332 1689 
688	6 
689	116 700 1532 
690	212 
691	522 
692	1402 
693	650 
694	1384 1702 2014 
