1	86 
2	1 
3	74 
4	61 
5	89 
6	78 
7	94 
8	63 
9	66 
10	48 
11	23 
12	45 
13	43 
14	29 
15	14 
16	27 
17	40 
18	7 
19	65 
20	60 
21	20 
22	20 
23	16 
24	75 
25	65 
26	95 
27	5 
28	7 
29	7 
30	76 
31	22 
32	66 
33	3 
34	48 
35	21 
36	14 
37	40 
38	34 
39	60 
40	69 
41	7 
42	96 
43	85 
44	31 
45	12 
46	73 
47	16 
48	30 
49	76 
50	5 
51	27 
52	36 
53	38 
54	62 
55	62 
56	65 
57	42 
58	18 
59	27 
60	84 
61	9 
62	60 
63	61 
64	39 
65	42 
66	26 
67	56 
68	65 
69	50 
70	12 
71	65 
72	72 
73	92 
74	26 
75	59 
76	74 
77	98 
78	4 
79	53 
80	79 
81	64 
82	2 
83	23 
84	76 
85	89 
86	10 
87	32 
88	23 
89	6 
90	93 
91	32 
92	65 
93	6 
94	3 
95	42 
96	10 
97	91 
98	84 
99	5 
100	62 
101	12 
102	54 
103	18 
104	95 
105	6 
106	73 
107	75 
108	53 
109	76 
110	22 
111	86 
112	15 
113	46 
114	27 
115	91 
116	18 
117	48 
118	87 
119	23 
120	16 
121	76 
122	12 
123	46 
124	10 
125	63 
126	96 
127	42 
128	27 
129	50 
130	74 
131	59 
132	20 
133	18 
134	78 
135	3 
136	1 
137	18 
138	15 
139	38 
140	10 
141	95 
142	12 
143	57 
144	18 
145	97 
146	19 
147	15 
148	84 
149	95 
150	25 
151	86 
152	90 
153	40 
154	46 
155	19 
156	6 
157	91 
158	84 
159	34 
160	45 
161	55 
162	14 
163	18 
164	93 
165	3 
166	89 
167	76 
168	1 
169	83 
170	34 
171	54 
172	96 
173	92 
174	87 
175	3 
176	56 
177	22 
178	46 
179	24 
180	16 
181	79 
182	87 
183	71 
184	64 
185	24 
186	77 
187	80 
188	81 
189	20 
190	96 
191	93 
192	48 
193	20 
194	39 
195	42 
196	72 
197	42 
198	40 
199	65 
200	25 
201	57 
202	56 
203	76 
204	7 
205	12 
206	27 
207	72 
208	4 
209	48 
210	63 
211	50 
212	64 
213	45 
214	45 
215	34 
216	5 
217	91 
218	27 
219	83 
220	63 
221	14 
222	56 
223	12 
224	10 
225	69 
226	90 
227	58 
228	23 
229	24 
230	41 
231	26 
232	44 
233	71 
234	90 
235	16 
236	33 
237	93 
238	42 
239	86 
240	73 
241	10 
242	92 
243	9 
244	50 
245	79 
246	94 
247	71 
248	12 
249	76 
250	22 
251	15 
252	97 
253	57 
254	79 
255	56 
256	55 
257	16 
258	71 
259	3 
260	12 
261	65 
262	54 
263	93 
264	60 
265	66 
266	41 
267	79 
268	10 
269	78 
270	63 
271	75 
272	19 
273	56 
274	28 
275	11 
276	62 
277	52 
278	58 
279	13 
280	67 
281	74 
282	53 
283	56 
284	62 
285	74 
286	47 
287	66 
288	9 
289	7 
290	35 
291	70 
292	49 
293	66 
294	54 
295	66 
296	59 
297	48 
298	57 
299	78 
300	91 
301	49 
302	78 
303	43 
304	43 
305	49 
306	18 
307	81 
308	20 
309	64 
310	37 
311	48 
312	12 
313	9 
314	75 
315	29 
316	70 
317	11 
318	12 
319	48 
320	57 
321	57 
322	87 
323	35 
324	58 
325	53 
326	48 
327	27 
328	26 
329	67 
330	7 
331	89 
332	13 
333	27 
334	48 
335	36 
336	56 
337	67 
338	41 
339	3 
340	41 
341	47 
342	7 
343	53 
344	66 
345	93 
346	50 
347	64 
348	59 
349	60 
350	91 
351	69 
352	55 
353	12 
354	92 
355	2 
356	84 
357	76 
358	17 
359	73 
360	64 
361	13 
362	16 
363	96 
364	45 
365	66 
366	96 
367	87 
368	82 
369	64 
370	27 
371	19 
372	70 
373	49 
374	66 
375	19 
376	44 
377	98 
378	85 
379	82 
380	45 
381	83 
382	54 
383	83 
384	79 
385	87 
386	52 
387	76 
388	56 
389	43 
390	88 
391	66 
392	28 
393	73 
394	63 
395	23 
396	19 
397	96 
398	57 
399	54 
400	31 
401	12 
402	10 
403	5 
404	97 
405	84 
406	49 
407	63 
408	51 
409	14 
410	64 
411	42 
412	14 
413	41 
414	1 
415	57 
416	72 
417	64 
418	46 
419	36 
420	54 
421	97 
422	12 
423	65 
424	38 
425	25 
426	38 
427	89 
428	32 
429	84 
430	71 
431	66 
432	7 
433	92 
434	50 
435	14 
436	50 
437	78 
438	48 
439	40 
440	63 
441	74 
442	58 
443	50 
444	23 
445	91 
446	81 
447	65 
448	47 
449	76 
450	66 
451	62 
452	16 
453	79 
454	7 
455	89 
456	40 
457	57 
458	26 
459	66 
460	5 
461	44 
462	34 
463	32 
464	48 
465	24 
466	26 
467	96 
468	44 
469	14 
470	54 
471	29 
472	66 
473	51 
474	11 
475	18 
476	53 
477	30 
478	34 
479	13 
480	71 
481	76 
482	78 
483	89 
484	62 
485	54 
486	90 
487	20 
488	27 
489	66 
490	13 
491	7 
492	10 
493	60 
494	51 
495	78 
496	12 
497	24 
498	40 
499	77 
500	90 
501	56 
502	53 
503	60 
504	79 
505	96 
506	66 
507	51 
508	3 
509	76 
510	48 
511	75 
512	62 
513	41 
514	5 
515	41 
516	91 
517	10 
518	16 
519	31 
520	26 
521	51 
522	74 
523	18 
524	33 
525	43 
526	57 
527	31 
528	19 
529	79 
530	3 
531	29 
532	96 
533	28 
534	41 
535	63 
536	79 
537	85 
538	40 
539	42 
540	89 
541	44 
542	13 
543	60 
544	66 
545	52 
546	66 
547	71 
548	8 
549	10 
550	41 
551	64 
552	6 
553	75 
554	95 
555	90 
556	26 
557	92 
558	1 
559	22 
560	42 
561	16 
562	96 
563	53 
564	51 
565	93 
566	16 
567	5 
568	4 
569	7 
570	24 
571	61 
572	61 
573	51 
574	85 
575	10 
576	98 
577	43 
578	19 
579	56 
580	24 
581	10 
582	62 
583	32 
584	94 
585	58 
586	40 
587	42 
588	10 
589	65 
590	64 
591	28 
592	63 
593	50 
594	63 
595	40 
596	50 
597	19 
598	26 
599	50 
600	5 
601	39 
602	39 
603	80 
604	43 
605	91 
606	3 
607	63 
608	97 
609	63 
610	47 
611	96 
612	6 
613	66 
614	96 
615	40 
616	73 
617	16 
618	56 
619	67 
620	84 
621	89 
622	63 
623	65 
624	96 
625	58 
626	24 
627	53 
628	19 
629	38 
630	89 
631	61 
632	39 
633	29 
634	22 
635	71 
636	11 
637	95 
638	77 
639	22 
640	27 
641	82 
642	40 
643	65 
644	16 
645	20 
646	3 
647	73 
648	8 
649	71 
650	78 
651	79 
652	11 
653	4 
654	79 
655	56 
656	69 
