1	4 42 66 
2	147 
3	72 110 116 
4	120 
5	124 
6	114 
7	13 
8	66 
9	73 
10	100 
11	142 
12	140 
13	55 
14	14 
15	92 
16	61 
17	30 
18	117 
19	101 
20	140 
21	59 
22	52 53 120 
23	37 
24	12 
25	135 
26	72 
27	82 105 126 
28	47 
29	8 
30	41 73 137 
31	73 
32	119 
33	28 101 125 
34	59 92 104 
35	53 
36	82 
37	48 
38	35 109 141 
39	143 
40	38 40 44 
41	34 99 119 
42	93 
43	72 
44	51 
45	77 
46	85 107 131 
47	141 
48	103 
49	133 
50	100 
51	91 
52	29 
53	139 
54	139 
55	138 
56	142 
57	51 
58	55 
59	122 
60	119 
61	80 
62	76 
63	107 
64	49 
65	93 
66	79 
67	107 
68	115 
69	9 91 96 
70	9 
71	92 107 144 
72	94 
73	96 127 144 
74	94 
75	88 
76	56 
77	74 94 111 
78	32 53 58 
79	16 42 88 
80	104 
81	3 
82	23 98 112 
83	6 23 44 
84	86 
85	82 
86	146 
87	107 
88	56 
89	136 
90	62 
91	120 
92	26 46 90 
93	94 
94	130 
95	146 
96	101 
97	97 
98	84 
99	41 
100	103 108 138 
101	2 
102	73 
103	86 
104	146 
105	30 
106	138 
107	89 92 105 
108	111 
109	15 
110	66 
111	77 
112	103 
113	12 132 136 
114	105 
115	146 
116	80 126 128 
117	2 36 125 
118	6 55 135 
119	40 72 147 
120	99 106 118 
121	40 
122	67 96 142 
123	26 64 83 
124	127 
125	98 
126	46 
127	72 
128	73 
129	61 73 144 
130	95 
131	24 
132	2 52 133 
133	25 119 147 
134	34 
135	77 
136	129 
137	74 
138	48 
139	113 
140	33 
141	65 
142	27 
143	1 
144	22 33 104 
145	2 
146	29 
147	37 
148	132 
149	57 
150	133 
151	4 
152	19 49 92 
153	24 
154	37 
155	100 
156	79 
157	121 
158	11 30 127 
159	37 
160	7 100 119 
161	31 
162	147 
163	16 
164	37 70 128 
165	1 44 69 
166	30 
167	104 
168	117 128 137 
169	106 
170	127 
171	39 
172	9 
173	119 
174	54 
175	14 
176	127 
177	2 92 144 
178	26 
179	42 61 119 
180	90 
181	129 
182	22 
183	86 
184	13 38 40 
185	92 
186	98 
187	56 
188	82 92 135 
189	26 58 142 
190	60 62 121 
191	76 
192	55 
193	39 70 117 
194	8 67 73 
195	5 
196	7 74 147 
197	37 
198	68 
199	18 
200	30 
201	119 
202	143 
203	44 54 80 
204	28 36 43 
205	128 
206	33 
207	60 
208	116 
209	76 
210	4 
211	112 
212	5 
213	47 
214	6 
215	79 
216	1 
217	80 
218	23 43 92 
219	2 
220	1 
221	41 
222	53 
223	30 
224	13 
225	37 
226	119 
227	2 
228	79 
229	146 
230	73 
231	53 
232	77 
233	23 
234	132 
235	56 
236	19 63 130 
237	117 
238	120 
239	60 
240	50 66 111 
241	37 
242	66 104 129 
243	5 48 128 
244	8 
245	90 
246	60 
247	10 
248	29 
249	26 104 120 
250	35 
251	66 89 133 
252	147 
253	72 
254	107 
255	42 
256	11 72 73 
257	134 
258	104 
259	53 138 140 
260	74 
261	14 
262	2 
263	37 72 139 
264	39 106 130 
265	55 89 123 
266	77 
267	7 
268	37 51 128 
269	85 124 138 
270	37 48 131 
271	102 
272	91 
273	99 146 147 
274	92 
275	77 
276	68 
277	145 
