1	100 
2	154 
3	62 74 110 
4	120 123 130 
5	8 80 160 
6	40 74 180 
7	39 52 56 
8	177 
9	120 
10	5 183 185 
11	18 91 112 
12	153 
13	90 
14	137 
15	198 
16	190 
17	158 
18	124 
19	41 109 153 
20	5 26 188 
21	128 
22	41 84 94 
23	79 89 143 
24	8 
25	80 160 171 
26	11 50 78 
27	181 
28	49 74 157 
29	109 
30	37 110 138 
31	6 
32	37 189 195 
33	104 
34	152 158 195 
35	52 
36	102 106 107 
37	91 
38	72 84 170 
39	30 
40	68 74 106 
41	2 73 160 
42	71 120 144 
43	52 131 160 
44	44 
45	43 
46	132 
47	147 
48	197 
49	54 128 176 
50	21 27 44 
51	65 
52	23 31 56 
53	149 
54	39 56 95 
55	17 
56	39 65 152 
57	91 171 189 
58	12 47 91 
59	65 88 137 
60	132 
61	6 89 196 
62	92 148 150 
63	42 62 129 
64	59 61 161 
65	24 104 166 
66	16 
67	1 
68	38 168 186 
69	47 93 106 
70	147 156 165 
71	2 
72	1 164 189 
73	28 
74	33 
75	13 97 157 
76	17 
77	119 
78	51 69 167 
79	61 106 108 
80	37 68 103 
81	72 132 152 
82	159 
83	141 
84	77 119 131 
85	29 157 169 
86	75 171 198 
87	11 170 194 
88	131 
89	122 
90	148 
91	27 172 174 
92	86 95 180 
93	159 
94	110 
95	43 62 136 
96	115 
97	50 
98	54 
99	185 
100	76 93 134 
101	123 
102	48 
103	125 
104	116 134 186 
105	75 152 186 
106	113 
107	167 
108	194 
109	54 
110	40 138 152 
111	71 74 134 
112	145 
113	79 
114	152 
115	1 40 87 
116	165 
117	122 
118	165 
119	40 89 171 
120	92 
121	76 
122	39 122 134 
123	25 
124	20 141 186 
125	79 92 198 
126	116 184 197 
127	156 
128	147 
129	158 
130	32 
131	72 76 78 
132	102 
133	26 61 150 
134	53 63 125 
135	37 44 176 
136	158 197 198 
137	66 
138	3 80 153 
139	23 
140	94 122 134 
141	57 76 153 
142	16 68 124 
143	30 82 128 
144	150 
145	59 
146	119 
147	56 150 162 
148	68 121 140 
149	56 110 128 
150	41 
151	147 152 158 
152	38 
153	41 62 70 
154	121 144 166 
155	131 
156	77 
157	48 
158	1 65 163 
159	98 
160	122 
161	46 52 154 
162	37 60 197 
163	82 
164	41 
165	108 146 180 
166	88 
167	145 
168	56 
169	79 106 110 
170	159 
171	59 112 191 
172	51 121 166 
173	61 
174	58 134 137 
175	82 
176	51 
177	138 
178	177 
179	31 70 103 
180	161 
181	47 176 183 
182	10 33 81 
183	2 52 155 
184	21 82 151 
185	6 
186	85 108 116 
187	73 137 162 
188	124 137 139 
189	45 
190	163 
191	94 
192	147 150 186 
193	14 104 131 
194	62 94 150 
195	74 110 197 
196	55 
197	156 
198	138 
199	62 144 165 
200	6 40 123 
201	163 
202	12 121 186 
203	82 
204	179 
205	29 
206	77 123 183 
207	47 51 94 
208	12 162 166 
209	52 
210	37 123 166 
211	180 
212	110 
213	121 124 141 
214	110 
215	139 173 188 
216	48 
217	41 
218	2 99 168 
219	117 
220	169 
221	15 
222	14 
223	29 
224	182 
225	51 
226	25 123 169 
227	106 
228	61 108 173 
229	152 
230	19 34 63 
231	14 47 148 
232	180 
233	62 154 185 
234	11 
235	123 
236	1 
237	123 
238	12 
239	104 152 158 
240	67 134 154 
241	48 
242	35 
243	105 
244	26 
245	78 135 137 
246	116 135 171 
247	93 
248	72 82 94 
249	25 
250	30 
251	171 
252	124 185 198 
253	93 150 156 
254	197 
255	4 35 181 
256	2 
257	188 
258	24 125 158 
259	27 137 154 
260	48 
261	69 72 119 
262	134 141 187 
263	52 55 145 
264	142 
265	76 163 181 
266	49 
267	45 
268	12 142 191 
269	102 
270	163 
271	51 
272	57 
273	77 
274	96 116 172 
275	68 
276	78 121 129 
277	110 152 160 
278	110 134 183 
279	3 9 43 
280	160 
281	24 
282	30 42 138 
283	158 
284	1 
285	49 
286	38 44 186 
287	21 25 125 
288	61 
289	23 77 79 
290	127 
