1	121 
2	1689 
3	1891 
4	1863 
5	551 
6	1368 
7	1449 
8	1325 
9	202 
10	1818 
11	786 
12	1634 
13	1525 
14	1265 
15	1211 
16	1151 
17	170 
18	1430 
19	691 
20	1448 
21	1449 
22	1474 
23	1171 
24	1388 
25	1540 
26	1697 
27	1463 
28	1123 
29	310 
30	829 
31	1870 
32	1571 
33	1984 
34	1116 
35	817 
36	1467 
37	1901 
38	846 
39	1137 
40	642 
41	1014 
42	1975 
43	493 
44	1590 
45	738 
46	9 
47	140 
48	1791 
49	928 
50	657 
51	290 
52	1294 
53	1686 
54	1479 
55	1685 
56	905 
57	553 
58	1714 
59	613 
60	1583 
61	1877 
62	76 
63	95 
64	1156 
65	131 
66	704 
67	1469 
68	1511 
69	883 
70	102 
71	1504 
72	789 
73	964 
74	1178 
75	249 
76	1188 
77	1676 
78	1665 
79	1910 
80	1320 
81	877 
82	206 
83	25 
84	1668 
85	1324 
86	201 
87	1001 
88	1435 
89	1025 
90	411 
91	1414 
92	883 
93	1908 
94	594 
95	1627 
96	52 
97	1130 
98	1650 
99	433 
100	1933 
101	1809 
102	1159 
103	505 
104	1510 
105	1838 
106	706 
107	180 
108	1254 
109	1138 
110	535 
111	630 
112	1902 
113	157 
114	271 
115	1252 
116	405 
117	1152 
118	1985 
119	216 
120	1010 
121	1621 
122	30 
123	1126 
124	1867 
125	539 
126	1526 
127	824 
128	1942 
129	1993 
130	79 
131	1735 
132	989 
133	215 
134	634 
135	1183 
136	1962 
137	1494 
138	914 
139	656 
140	1016 
141	1555 
142	1508 
143	1181 
144	118 
145	135 
146	1305 
147	1973 
148	1195 
149	1236 
150	936 
151	1872 
152	1538 
153	1004 
154	357 
155	1065 
156	182 
157	903 
158	1267 
159	691 
160	871 
161	818 
162	860 
163	400 
164	431 
165	1439 
166	766 
167	1716 
168	728 
169	1511 
170	983 
171	1270 
172	753 
173	628 
174	220 
175	261 
176	698 
177	1908 
178	380 
179	1634 
180	486 
181	1816 
182	1527 
183	1737 
184	1230 
185	154 
186	1897 
187	151 
188	1320 
189	845 
190	1377 
191	591 
192	376 
193	1664 
194	731 
195	473 
196	21 
197	55 
198	1711 
199	1990 
200	891 
201	503 
202	540 
203	864 
204	1618 
205	1955 
206	1694 
207	1121 
208	178 
209	1141 
210	759 
211	1143 
212	323 
213	704 
214	1245 
215	567 
216	128 
217	771 
218	335 
219	1840 
220	640 
221	1801 
222	1414 
223	511 
224	1323 
225	1745 
226	1075 
227	873 
228	224 
229	913 
230	598 
231	1282 
232	1331 
233	1924 
234	1717 
235	1981 
236	915 
237	922 
238	854 
239	1064 
240	1882 
241	1818 
242	1292 
243	910 
244	1862 
245	159 
246	395 
247	1899 
248	1601 
249	110 
250	1127 
251	1156 
252	1910 
253	1569 
254	213 
255	980 
256	1331 
257	1142 
258	1605 
259	1034 
260	632 
261	1159 
262	958 
263	1829 
264	652 
265	694 
266	598 
267	1805 
268	853 
269	1266 
270	965 
271	922 
272	587 
273	985 
274	398 
275	1733 
276	1056 
277	1547 
278	795 
279	848 
280	824 
281	1752 
282	1929 
283	1168 
284	898 
285	644 
286	1437 
287	628 
288	1398 
289	210 
290	1871 
291	760 
292	1375 
293	1928 
294	340 
295	1053 
296	1114 
297	914 
298	1800 
299	2007 
300	434 
301	1051 
302	2006 
303	742 
304	1267 
305	812 
306	1052 
307	1224 
308	1338 
309	738 
310	1941 
311	1084 
312	1078 
313	909 
314	787 
315	1931 
316	575 
317	59 
318	1594 
319	993 
320	1815 
321	390 
322	109 
323	1942 
324	1979 
325	922 
326	1665 
327	1418 
328	1535 
329	1706 
330	400 
331	1582 
332	1020 
333	776 
334	1305 
335	604 
336	981 
337	269 
338	934 
339	776 
340	8 
341	877 
342	442 
343	1060 
344	1343 
345	1693 
346	373 
347	146 
348	352 
349	1381 
350	1944 
351	1266 
352	754 
353	1267 
354	1990 
355	1539 
356	749 
357	304 
358	1604 
359	329 
360	1757 
361	419 
362	618 
363	835 
364	1418 
365	396 
366	124 
367	1171 
368	64 
369	1140 
370	325 
371	1825 
372	856 
373	1149 
374	762 
375	454 
376	555 
377	1684 
378	770 
379	221 
380	402 
381	868 
382	533 
383	549 
384	84 
385	807 
386	1207 
387	906 
388	192 
389	84 
390	303 
391	540 
392	1333 
393	1383 
394	344 
395	1122 
396	148 
397	810 
398	1894 
399	1738 
400	815 
401	1170 
402	373 
403	1745 
404	1296 
405	852 
406	865 
407	1899 
408	425 
409	968 
410	385 
411	299 
412	491 
413	107 
414	1773 
415	1288 
416	913 
417	1730 
418	1006 
419	1886 
420	1500 
421	1146 
422	811 
423	155 
424	313 
425	270 
426	1294 
427	1284 
428	1234 
429	930 
430	721 
431	1428 
432	1756 
433	156 
434	1308 
435	202 
436	1261 
437	1307 
438	1504 
439	400 
440	1163 
441	1056 
442	297 
443	780 
444	116 
445	678 
446	1076 
447	2011 
448	689 
449	712 
450	1035 
451	1253 
452	393 
453	1785 
454	1974 
455	1963 
456	1515 
457	1212 
458	400 
459	989 
460	485 
461	382 
462	1025 
463	310 
464	1616 
465	1708 
466	1978 
467	89 
468	1074 
469	948 
470	611 
471	990 
472	480 
473	320 
474	538 
475	1174 
476	1083 
477	1900 
478	1217 
479	1458 
480	1928 
481	517 
482	253 
483	399 
484	1772 
485	824 
486	572 
487	1779 
488	616 
489	1056 
490	466 
491	423 
492	717 
493	1020 
494	172 
495	1837 
496	469 
497	1639 
498	1131 
499	128 
500	752 
501	1568 
502	890 
503	1810 
504	1625 
505	422 
506	702 
507	31 
508	1507 
509	744 
510	1691 
511	158 
512	334 
513	16 
514	1769 
515	1674 
516	422 
517	967 
518	1385 
519	1463 
520	28 
521	988 
522	1541 
523	153 
524	1911 
525	1837 
526	1377 
527	1644 
528	70 
529	684 
530	1070 
531	1411 
532	1725 
533	1700 
534	630 
535	958 
